,id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
9986,88,22,male,medium,0,0,palmar left,Hand_0010610.jpg,0
9987,88,22,male,medium,0,0,palmar left,Hand_0010611.jpg,0
9988,88,22,male,medium,0,0,palmar left,Hand_0010612.jpg,0
9989,88,22,male,medium,0,0,palmar left,Hand_0010613.jpg,0
9990,88,22,male,medium,0,0,palmar left,Hand_0010614.jpg,0
9991,88,22,male,medium,0,0,palmar left,Hand_0010615.jpg,0
9992,88,22,male,medium,0,0,palmar left,Hand_0010616.jpg,0
9993,88,22,male,medium,0,0,palmar left,Hand_0010617.jpg,0
9994,88,22,male,medium,0,0,palmar left,Hand_0010618.jpg,0
9995,88,22,male,medium,0,0,palmar left,Hand_0010619.jpg,0
9996,88,22,male,medium,0,0,palmar left,Hand_0010620.jpg,0
9997,88,22,male,medium,0,0,palmar left,Hand_0010621.jpg,0
9998,88,22,male,medium,0,0,palmar left,Hand_0010622.jpg,0
9999,88,22,male,medium,0,0,palmar left,Hand_0010623.jpg,0
10000,88,22,male,medium,0,0,palmar left,Hand_0010624.jpg,0
10001,88,22,male,medium,0,0,palmar left,Hand_0010625.jpg,0
10002,88,22,male,medium,0,0,palmar left,Hand_0010626.jpg,0
10003,88,22,male,medium,0,0,palmar left,Hand_0010627.jpg,0
10004,88,22,male,medium,0,0,palmar left,Hand_0010628.jpg,0
10005,88,22,male,medium,0,0,palmar left,Hand_0010629.jpg,0
10006,88,22,male,medium,0,0,palmar left,Hand_0010630.jpg,0
10007,88,22,male,medium,0,0,palmar left,Hand_0010631.jpg,0
10025,1085,28,male,medium,1,0,palmar left,Hand_0010651.jpg,0
10026,1085,28,male,medium,1,0,palmar left,Hand_0010652.jpg,0
10027,1085,28,male,medium,1,0,palmar left,Hand_0010653.jpg,0
10028,1085,28,male,medium,1,0,palmar left,Hand_0010654.jpg,0
10029,1085,28,male,medium,1,0,palmar left,Hand_0010655.jpg,0
10030,1085,28,male,medium,1,0,palmar left,Hand_0010656.jpg,0
10031,1085,28,male,medium,1,0,palmar left,Hand_0010657.jpg,0
10032,1085,28,male,medium,1,0,palmar left,Hand_0010658.jpg,0
10033,1085,28,male,medium,1,0,palmar left,Hand_0010659.jpg,0
10054,1085,28,male,medium,0,0,palmar right,Hand_0010682.jpg,0
10055,1085,28,male,medium,0,0,palmar right,Hand_0010683.jpg,0
10056,1085,28,male,medium,0,0,palmar right,Hand_0010684.jpg,0
10057,1085,28,male,medium,0,0,palmar right,Hand_0010685.jpg,0
10058,1085,28,male,medium,0,0,palmar right,Hand_0010686.jpg,0
10059,1085,28,male,medium,0,0,palmar right,Hand_0010687.jpg,0
10060,1085,28,male,medium,0,0,palmar right,Hand_0010688.jpg,0
10061,1085,28,male,medium,0,0,palmar right,Hand_0010689.jpg,0
10062,1085,28,male,medium,0,0,palmar right,Hand_0010690.jpg,0
10063,1085,28,male,medium,0,0,palmar right,Hand_0010691.jpg,0
10064,1085,28,male,medium,0,0,palmar right,Hand_0010692.jpg,0
10065,1085,28,male,medium,0,0,palmar right,Hand_0010693.jpg,0
10066,1085,28,male,medium,0,0,palmar right,Hand_0010694.jpg,0
10067,1085,28,male,medium,0,0,palmar right,Hand_0010695.jpg,0
10068,1085,28,male,medium,0,0,palmar right,Hand_0010696.jpg,0
10069,1085,28,male,medium,0,0,palmar right,Hand_0010697.jpg,0
10070,1085,28,male,medium,0,0,palmar right,Hand_0010698.jpg,0
10092,1090,22,male,fair,1,0,palmar right,Hand_0010722.jpg,0
10093,1090,22,male,fair,1,0,palmar right,Hand_0010723.jpg,0
10094,1090,22,male,fair,1,0,palmar right,Hand_0010724.jpg,0
10095,1090,22,male,fair,1,0,palmar right,Hand_0010725.jpg,0
10096,1090,22,male,fair,1,0,palmar right,Hand_0010726.jpg,0
10097,1090,22,male,fair,1,0,palmar right,Hand_0010727.jpg,0
10098,1090,22,male,fair,1,0,palmar right,Hand_0010728.jpg,0
10099,1090,22,male,fair,1,0,palmar right,Hand_0010729.jpg,0
10100,1090,22,male,fair,1,0,palmar right,Hand_0010730.jpg,0
10101,1090,22,male,fair,1,0,palmar right,Hand_0010731.jpg,0
10102,1090,22,male,fair,1,0,palmar right,Hand_0010732.jpg,0
10103,1090,22,male,fair,1,0,palmar right,Hand_0010733.jpg,0
10104,1090,22,male,fair,1,0,palmar right,Hand_0010734.jpg,0
10105,1090,22,male,fair,1,0,palmar right,Hand_0010735.jpg,0
10106,1090,22,male,fair,1,0,palmar right,Hand_0010736.jpg,0
10107,1090,22,male,fair,1,0,palmar right,Hand_0010737.jpg,0
10108,1090,22,male,fair,1,0,palmar right,Hand_0010738.jpg,0
10109,1090,22,male,fair,1,0,palmar right,Hand_0010739.jpg,0
10131,1090,22,male,fair,1,0,palmar left,Hand_0010762.jpg,0
10132,1090,22,male,fair,1,0,palmar left,Hand_0010763.jpg,0
10133,1090,22,male,fair,1,0,palmar left,Hand_0010764.jpg,0
10134,1090,22,male,fair,1,0,palmar left,Hand_0010765.jpg,0
10135,1090,22,male,fair,1,0,palmar left,Hand_0010766.jpg,0
10136,1090,22,male,fair,1,0,palmar left,Hand_0010767.jpg,0
10137,1090,22,male,fair,1,0,palmar left,Hand_0010768.jpg,0
10138,1090,22,male,fair,1,0,palmar left,Hand_0010769.jpg,0
10139,1090,22,male,fair,1,0,palmar left,Hand_0010770.jpg,0
10140,1090,22,male,fair,1,0,palmar left,Hand_0010771.jpg,0
10141,1090,22,male,fair,1,0,palmar left,Hand_0010772.jpg,0
10142,1090,22,male,fair,1,0,palmar left,Hand_0010773.jpg,0
10143,1090,22,male,fair,1,0,palmar left,Hand_0010774.jpg,0
10160,1090,22,male,fair,0,0,palmar right,Hand_0010792.jpg,0
10161,1090,22,male,fair,0,0,palmar right,Hand_0010793.jpg,0
10162,1090,22,male,fair,0,0,palmar right,Hand_0010794.jpg,0
10163,1090,22,male,fair,0,0,palmar right,Hand_0010795.jpg,0
10164,1090,22,male,fair,0,0,palmar right,Hand_0010796.jpg,0
10165,1090,22,male,fair,0,0,palmar right,Hand_0010797.jpg,0
10166,1090,22,male,fair,0,0,palmar right,Hand_0010798.jpg,0
10167,1090,22,male,fair,0,0,palmar right,Hand_0010799.jpg,0
10168,1090,22,male,fair,0,0,palmar right,Hand_0010800.jpg,0
10177,1090,22,male,fair,0,0,palmar left,Hand_0010809.jpg,0
10178,1090,22,male,fair,0,0,palmar left,Hand_0010810.jpg,0
10179,1090,22,male,fair,0,0,palmar left,Hand_0010811.jpg,0
10180,1090,22,male,fair,0,0,palmar left,Hand_0010812.jpg,0
10181,1090,22,male,fair,0,0,palmar left,Hand_0010813.jpg,0
10182,1090,22,male,fair,0,0,palmar left,Hand_0010814.jpg,0
10183,1090,22,male,fair,0,0,palmar left,Hand_0010815.jpg,0
10184,1090,22,male,fair,0,0,palmar left,Hand_0010816.jpg,0
10185,1090,22,male,fair,0,0,palmar left,Hand_0010817.jpg,0
10197,1089,22,male,very fair,0,0,palmar right,Hand_0010829.jpg,0
10198,1089,22,male,very fair,0,0,palmar right,Hand_0010830.jpg,0
10199,1089,22,male,very fair,0,0,palmar right,Hand_0010831.jpg,0
10200,1089,22,male,very fair,0,0,palmar right,Hand_0010832.jpg,0
10201,1089,22,male,very fair,0,0,palmar right,Hand_0010833.jpg,0
10202,1089,22,male,very fair,0,0,palmar right,Hand_0010834.jpg,0
10203,1089,22,male,very fair,0,0,palmar right,Hand_0010835.jpg,0
10204,1089,22,male,very fair,0,0,palmar right,Hand_0010836.jpg,0
10205,1089,22,male,very fair,0,0,palmar right,Hand_0010837.jpg,0
10219,1089,22,male,very fair,0,0,palmar left,Hand_0010851.jpg,0
10220,1089,22,male,very fair,0,0,palmar left,Hand_0010852.jpg,0
10221,1089,22,male,very fair,0,0,palmar left,Hand_0010853.jpg,0
10222,1089,22,male,very fair,0,0,palmar left,Hand_0010854.jpg,0
10223,1089,22,male,very fair,0,0,palmar left,Hand_0010855.jpg,0
10224,1089,22,male,very fair,0,0,palmar left,Hand_0010856.jpg,0
10225,1089,22,male,very fair,0,0,palmar left,Hand_0010857.jpg,0
10226,1089,22,male,very fair,0,0,palmar left,Hand_0010858.jpg,0
10227,1089,22,male,very fair,0,0,palmar left,Hand_0010859.jpg,0
10228,1089,22,male,very fair,0,0,palmar left,Hand_0010860.jpg,0
10229,1089,22,male,very fair,0,0,palmar left,Hand_0010861.jpg,0
10230,1089,22,male,very fair,0,0,palmar left,Hand_0010862.jpg,0
10244,1550,24,male,medium,0,0,palmar right,Hand_0010876.jpg,0
10245,1550,24,male,medium,0,0,palmar right,Hand_0010877.jpg,0
10246,1550,24,male,medium,0,0,palmar right,Hand_0010878.jpg,0
10247,1550,24,male,medium,0,0,palmar right,Hand_0010879.jpg,0
10248,1550,24,male,medium,0,0,palmar right,Hand_0010880.jpg,0
10249,1550,24,male,medium,0,0,palmar right,Hand_0010881.jpg,0
10250,1550,24,male,medium,0,0,palmar right,Hand_0010882.jpg,0
10251,1550,24,male,medium,0,0,palmar right,Hand_0010883.jpg,0
10252,1550,24,male,medium,0,0,palmar right,Hand_0010884.jpg,0
10253,1550,24,male,medium,0,0,palmar right,Hand_0010885.jpg,0
10254,1550,24,male,medium,0,0,palmar right,Hand_0010886.jpg,0
10255,1550,24,male,medium,0,0,palmar right,Hand_0010887.jpg,0
10256,1550,24,male,medium,0,0,palmar right,Hand_0010888.jpg,0
10257,1550,24,male,medium,0,0,palmar right,Hand_0010889.jpg,0
10258,1550,24,male,medium,0,0,palmar right,Hand_0010890.jpg,0
10259,1550,24,male,medium,0,0,palmar right,Hand_0010891.jpg,0
10260,1550,24,male,medium,0,0,palmar right,Hand_0010892.jpg,0
10261,1550,24,male,medium,0,0,palmar right,Hand_0010893.jpg,0
10262,1550,24,male,medium,0,0,palmar right,Hand_0010894.jpg,0
10263,1550,24,male,medium,0,0,palmar right,Hand_0010895.jpg,0
10274,1550,24,male,medium,0,0,palmar left,Hand_0010906.jpg,0
10275,1550,24,male,medium,0,0,palmar left,Hand_0010907.jpg,0
10276,1550,24,male,medium,0,0,palmar left,Hand_0010908.jpg,0
10277,1550,24,male,medium,0,0,palmar left,Hand_0010909.jpg,0
10278,1550,24,male,medium,0,0,palmar left,Hand_0010910.jpg,0
10279,1550,24,male,medium,0,0,palmar left,Hand_0010911.jpg,0
10280,1550,24,male,medium,0,0,palmar left,Hand_0010912.jpg,0
10281,1550,24,male,medium,0,0,palmar left,Hand_0010913.jpg,0
10282,1550,24,male,medium,0,0,palmar left,Hand_0010914.jpg,0
10283,1550,24,male,medium,0,0,palmar left,Hand_0010915.jpg,0
10284,1550,24,male,medium,0,0,palmar left,Hand_0010916.jpg,0
10293,524,23,male,medium,0,0,palmar right,Hand_0010927.jpg,0
10294,524,23,male,medium,0,0,palmar right,Hand_0010928.jpg,0
10295,524,23,male,medium,0,0,palmar right,Hand_0010929.jpg,0
10296,524,23,male,medium,0,0,palmar right,Hand_0010930.jpg,0
10297,524,23,male,medium,0,0,palmar right,Hand_0010931.jpg,0
10298,524,23,male,medium,0,0,palmar right,Hand_0010932.jpg,0
10299,524,23,male,medium,0,0,palmar right,Hand_0010933.jpg,0
10300,524,23,male,medium,0,0,palmar right,Hand_0010934.jpg,0
10301,524,23,male,medium,0,0,palmar right,Hand_0010935.jpg,0
10302,524,23,male,medium,0,0,palmar right,Hand_0010936.jpg,0
10303,524,23,male,medium,0,0,palmar right,Hand_0010937.jpg,0
10312,524,23,male,medium,0,0,palmar left,Hand_0010946.jpg,0
10313,524,23,male,medium,0,0,palmar left,Hand_0010947.jpg,0
10314,524,23,male,medium,0,0,palmar left,Hand_0010948.jpg,0
10315,524,23,male,medium,0,0,palmar left,Hand_0010949.jpg,0
10316,524,23,male,medium,0,0,palmar left,Hand_0010950.jpg,0
10317,524,23,male,medium,0,0,palmar left,Hand_0010951.jpg,0
10318,524,23,male,medium,0,0,palmar left,Hand_0010952.jpg,0
10319,524,23,male,medium,0,0,palmar left,Hand_0010953.jpg,0
10320,524,23,male,medium,0,0,palmar left,Hand_0010954.jpg,0
10321,524,23,male,medium,0,0,palmar left,Hand_0010955.jpg,0
10322,524,23,male,medium,0,0,palmar left,Hand_0010956.jpg,0
10323,524,23,male,medium,0,0,palmar left,Hand_0010957.jpg,0
10341,1060,23,male,medium,0,0,palmar right,Hand_0010976.jpg,0
10342,1060,23,male,medium,0,0,palmar right,Hand_0010977.jpg,0
10343,1060,23,male,medium,0,0,palmar right,Hand_0010978.jpg,0
10344,1060,23,male,medium,0,0,palmar right,Hand_0010979.jpg,0
10345,1060,23,male,medium,0,0,palmar right,Hand_0010980.jpg,0
10346,1060,23,male,medium,0,0,palmar right,Hand_0010981.jpg,0
10347,1060,23,male,medium,0,0,palmar right,Hand_0010982.jpg,0
10348,1060,23,male,medium,0,0,palmar right,Hand_0010984.jpg,0
10349,1060,23,male,medium,0,0,palmar right,Hand_0010985.jpg,0
10350,1060,23,male,medium,0,0,palmar right,Hand_0010986.jpg,0
10351,1060,23,male,medium,0,0,palmar right,Hand_0010987.jpg,0
10352,1060,23,male,medium,0,0,palmar right,Hand_0010988.jpg,0
10353,1060,23,male,medium,0,0,palmar right,Hand_0010989.jpg,0
10354,1060,23,male,medium,0,0,palmar right,Hand_0010990.jpg,0
10355,1060,23,male,medium,0,0,palmar right,Hand_0010991.jpg,0
10356,1060,23,male,medium,0,0,palmar right,Hand_0010992.jpg,0
10357,1060,23,male,medium,0,0,palmar right,Hand_0010993.jpg,0
10358,1060,23,male,medium,0,0,palmar right,Hand_0010994.jpg,0
10359,1060,23,male,medium,0,0,palmar right,Hand_0010995.jpg,0
10383,1060,23,male,medium,0,0,palmar left,Hand_0011023.jpg,0
10384,1060,23,male,medium,0,0,palmar left,Hand_0011024.jpg,0
10385,1060,23,male,medium,0,0,palmar left,Hand_0011025.jpg,0
10386,1060,23,male,medium,0,0,palmar left,Hand_0011026.jpg,0
10387,1060,23,male,medium,0,0,palmar left,Hand_0011027.jpg,0
10388,1060,23,male,medium,0,0,palmar left,Hand_0011028.jpg,0
10389,1060,23,male,medium,0,0,palmar left,Hand_0011029.jpg,0
10390,1060,23,male,medium,0,0,palmar left,Hand_0011030.jpg,0
10391,1060,23,male,medium,0,0,palmar left,Hand_0011031.jpg,0
10392,1060,23,male,medium,0,0,palmar left,Hand_0011032.jpg,0
10393,1060,23,male,medium,0,0,palmar left,Hand_0011033.jpg,0
10394,1060,23,male,medium,0,0,palmar left,Hand_0011034.jpg,0
10395,1060,23,male,medium,0,0,palmar left,Hand_0011035.jpg,0
10396,1060,23,male,medium,0,0,palmar left,Hand_0011036.jpg,0
10397,1060,23,male,medium,0,0,palmar left,Hand_0011037.jpg,0
10415,539,22,male,fair,0,0,palmar right,Hand_0011056.jpg,0
10416,539,22,male,fair,0,0,palmar right,Hand_0011057.jpg,0
10417,539,22,male,fair,0,0,palmar right,Hand_0011058.jpg,0
10418,539,22,male,fair,0,0,palmar right,Hand_0011059.jpg,0
10419,539,22,male,fair,0,0,palmar right,Hand_0011060.jpg,0
10420,539,22,male,fair,0,0,palmar right,Hand_0011061.jpg,0
10421,539,22,male,fair,0,0,palmar right,Hand_0011062.jpg,0
10422,539,22,male,fair,0,0,palmar right,Hand_0011063.jpg,0
10423,539,22,male,fair,0,0,palmar right,Hand_0011064.jpg,0
10424,539,22,male,fair,0,0,palmar right,Hand_0011065.jpg,0
10425,539,22,male,fair,0,0,palmar right,Hand_0011066.jpg,0
10426,539,22,male,fair,0,0,palmar right,Hand_0011067.jpg,0
10427,539,22,male,fair,0,0,palmar right,Hand_0011068.jpg,0
10428,539,22,male,fair,0,0,palmar right,Hand_0011069.jpg,0
10439,539,22,male,fair,0,0,palmar left,Hand_0011080.jpg,0
10440,539,22,male,fair,0,0,palmar left,Hand_0011081.jpg,0
10441,539,22,male,fair,0,0,palmar left,Hand_0011082.jpg,0
10442,539,22,male,fair,0,0,palmar left,Hand_0011083.jpg,0
10443,539,22,male,fair,0,0,palmar left,Hand_0011084.jpg,0
10444,539,22,male,fair,0,0,palmar left,Hand_0011085.jpg,0
10445,539,22,male,fair,0,0,palmar left,Hand_0011086.jpg,0
10446,539,22,male,fair,0,0,palmar left,Hand_0011087.jpg,0
10447,539,22,male,fair,0,0,palmar left,Hand_0011088.jpg,0
10448,539,22,male,fair,0,0,palmar left,Hand_0011089.jpg,0
10449,539,22,male,fair,0,0,palmar left,Hand_0011090.jpg,0
10450,539,22,male,fair,0,0,palmar left,Hand_0011091.jpg,0
10451,539,22,male,fair,0,0,palmar left,Hand_0011092.jpg,0
10463,1011,22,male,fair,1,0,palmar right,Hand_0011105.jpg,0
10464,1011,22,male,fair,1,0,palmar right,Hand_0011106.jpg,0
10465,1011,22,male,fair,1,0,palmar right,Hand_0011107.jpg,0
10466,1011,22,male,fair,1,0,palmar right,Hand_0011108.jpg,0
10467,1011,22,male,fair,1,0,palmar right,Hand_0011109.jpg,0
10468,1011,22,male,fair,1,0,palmar right,Hand_0011110.jpg,0
10469,1011,22,male,fair,1,0,palmar right,Hand_0011111.jpg,0
10470,1011,22,male,fair,1,0,palmar right,Hand_0011112.jpg,0
10491,1011,22,male,fair,0,0,palmar right,Hand_0011135.jpg,0
10492,1011,22,male,fair,0,0,palmar right,Hand_0011136.jpg,0
10493,1011,22,male,fair,0,0,palmar right,Hand_0011137.jpg,0
10494,1011,22,male,fair,0,0,palmar right,Hand_0011138.jpg,0
10495,1011,22,male,fair,0,0,palmar right,Hand_0011139.jpg,0
10496,1011,22,male,fair,0,0,palmar right,Hand_0011140.jpg,0
10497,1011,22,male,fair,0,0,palmar right,Hand_0011141.jpg,0
10498,1011,22,male,fair,0,0,palmar right,Hand_0011142.jpg,0
10513,1011,22,male,fair,1,0,palmar left,Hand_0011158.jpg,0
10514,1011,22,male,fair,1,0,palmar left,Hand_0011159.jpg,0
10515,1011,22,male,fair,1,0,palmar left,Hand_0011160.jpg,0
10516,1011,22,male,fair,1,0,palmar left,Hand_0011161.jpg,0
10517,1011,22,male,fair,1,0,palmar left,Hand_0011162.jpg,0
10518,1011,22,male,fair,1,0,palmar left,Hand_0011163.jpg,0
10519,1011,22,male,fair,1,0,palmar left,Hand_0011164.jpg,0
10520,1011,22,male,fair,1,0,palmar left,Hand_0011165.jpg,0
10521,1011,22,male,fair,1,0,palmar left,Hand_0011166.jpg,0
10522,1011,22,male,fair,1,0,palmar left,Hand_0011167.jpg,0
10523,1011,22,male,fair,1,0,palmar left,Hand_0011168.jpg,0
10524,1011,22,male,fair,1,0,palmar left,Hand_0011169.jpg,0
10525,1011,22,male,fair,1,0,palmar left,Hand_0011170.jpg,0
10526,1011,22,male,fair,1,0,palmar left,Hand_0011171.jpg,0
10527,1011,22,male,fair,1,0,palmar left,Hand_0011172.jpg,0
10528,1011,22,male,fair,1,0,palmar left,Hand_0011173.jpg,0
10539,1088,22,male,medium,0,0,palmar right,Hand_0011185.jpg,0
10540,1088,22,male,medium,0,0,palmar right,Hand_0011186.jpg,0
10541,1088,22,male,medium,0,0,palmar right,Hand_0011187.jpg,0
10542,1088,22,male,medium,0,0,palmar right,Hand_0011188.jpg,0
10543,1088,22,male,medium,0,0,palmar right,Hand_0011189.jpg,0
10544,1088,22,male,medium,0,0,palmar right,Hand_0011190.jpg,0
10545,1088,22,male,medium,0,0,palmar right,Hand_0011191.jpg,0
10546,1088,22,male,medium,0,0,palmar right,Hand_0011192.jpg,0
10547,1088,22,male,medium,0,0,palmar right,Hand_0011193.jpg,0
10548,1088,22,male,medium,0,0,palmar right,Hand_0011194.jpg,0
10549,1088,22,male,medium,0,0,palmar right,Hand_0011195.jpg,0
10550,1088,22,male,medium,0,0,palmar right,Hand_0011196.jpg,0
10569,1088,22,male,medium,0,0,palmar left,Hand_0011215.jpg,0
10570,1088,22,male,medium,0,0,palmar left,Hand_0011216.jpg,0
10571,1088,22,male,medium,0,0,palmar left,Hand_0011217.jpg,0
10572,1088,22,male,medium,0,0,palmar left,Hand_0011218.jpg,0
10573,1088,22,male,medium,0,0,palmar left,Hand_0011219.jpg,0
10574,1088,22,male,medium,0,0,palmar left,Hand_0011220.jpg,0
10575,1088,22,male,medium,0,0,palmar left,Hand_0011221.jpg,0
10576,1088,22,male,medium,0,0,palmar left,Hand_0011222.jpg,0
10577,1088,22,male,medium,0,0,palmar left,Hand_0011223.jpg,0
10578,1088,22,male,medium,0,0,palmar left,Hand_0011224.jpg,0
10591,1536,22,male,medium,0,0,palmar right,Hand_0011237.jpg,0
10592,1536,22,male,medium,0,0,palmar right,Hand_0011238.jpg,0
10593,1536,22,male,medium,0,0,palmar right,Hand_0011239.jpg,0
10594,1536,22,male,medium,0,0,palmar right,Hand_0011240.jpg,0
10595,1536,22,male,medium,0,0,palmar right,Hand_0011241.jpg,0
10596,1536,22,male,medium,0,0,palmar right,Hand_0011242.jpg,0
10597,1536,22,male,medium,0,0,palmar right,Hand_0011243.jpg,0
10598,1536,22,male,medium,0,0,palmar right,Hand_0011244.jpg,0
10599,1536,22,male,medium,0,0,palmar right,Hand_0011245.jpg,0
10600,1536,22,male,medium,0,0,palmar right,Hand_0011246.jpg,0
10601,1536,22,male,medium,0,0,palmar right,Hand_0011247.jpg,0
10602,1536,22,male,medium,0,0,palmar right,Hand_0011248.jpg,0
10603,1536,22,male,medium,0,0,palmar right,Hand_0011249.jpg,0
10604,1536,22,male,medium,0,0,palmar right,Hand_0011250.jpg,0
10605,1536,22,male,medium,0,0,palmar right,Hand_0011251.jpg,0
10606,1536,22,male,medium,0,0,palmar right,Hand_0011252.jpg,0
10618,1536,22,male,medium,0,0,palmar left,Hand_0011265.jpg,0
10619,1536,22,male,medium,0,0,palmar left,Hand_0011266.jpg,0
10620,1536,22,male,medium,0,0,palmar left,Hand_0011267.jpg,0
10621,1536,22,male,medium,0,0,palmar left,Hand_0011268.jpg,0
10622,1536,22,male,medium,0,0,palmar left,Hand_0011269.jpg,0
10623,1536,22,male,medium,0,0,palmar left,Hand_0011270.jpg,0
10624,1536,22,male,medium,0,0,palmar left,Hand_0011271.jpg,0
10625,1536,22,male,medium,0,0,palmar left,Hand_0011272.jpg,0
10626,1536,22,male,medium,0,0,palmar left,Hand_0011273.jpg,0
10627,1536,22,male,medium,0,0,palmar left,Hand_0011274.jpg,0
10628,1536,22,male,medium,0,0,palmar left,Hand_0011275.jpg,0
10629,1536,22,male,medium,0,0,palmar left,Hand_0011276.jpg,0
10630,1536,22,male,medium,0,0,palmar left,Hand_0011277.jpg,0
10631,1536,22,male,medium,0,0,palmar left,Hand_0011278.jpg,0
10652,1005,23,male,medium,0,0,palmar right,Hand_0011299.jpg,0
10653,1005,23,male,medium,0,0,palmar right,Hand_0011300.jpg,0
10654,1005,23,male,medium,0,0,palmar right,Hand_0011301.jpg,0
10655,1005,23,male,medium,0,0,palmar right,Hand_0011302.jpg,0
10656,1005,23,male,medium,0,0,palmar right,Hand_0011303.jpg,0
10657,1005,23,male,medium,0,0,palmar right,Hand_0011304.jpg,0
10658,1005,23,male,medium,0,0,palmar right,Hand_0011305.jpg,0
10659,1005,23,male,medium,0,0,palmar right,Hand_0011306.jpg,0
10660,1005,23,male,medium,0,0,palmar right,Hand_0011307.jpg,0
10661,1005,23,male,medium,0,0,palmar right,Hand_0011308.jpg,0
10662,1005,23,male,medium,0,0,palmar right,Hand_0011309.jpg,0
10663,1005,23,male,medium,0,0,palmar right,Hand_0011310.jpg,0
10675,1005,23,male,medium,0,0,palmar left,Hand_0011322.jpg,0
10676,1005,23,male,medium,0,0,palmar left,Hand_0011323.jpg,0
10677,1005,23,male,medium,0,0,palmar left,Hand_0011324.jpg,0
10678,1005,23,male,medium,0,0,palmar left,Hand_0011325.jpg,0
10679,1005,23,male,medium,0,0,palmar left,Hand_0011326.jpg,0
10680,1005,23,male,medium,0,0,palmar left,Hand_0011327.jpg,0
10681,1005,23,male,medium,0,0,palmar left,Hand_0011328.jpg,0
10682,1005,23,male,medium,0,0,palmar left,Hand_0011329.jpg,0
10683,1005,23,male,medium,0,0,palmar left,Hand_0011330.jpg,0
10684,1005,23,male,medium,0,0,palmar left,Hand_0011331.jpg,0
10685,1005,23,male,medium,0,0,palmar left,Hand_0011332.jpg,0
10686,1005,23,male,medium,0,0,palmar left,Hand_0011333.jpg,0
10687,1005,23,male,medium,0,0,palmar left,Hand_0011334.jpg,0
10688,1005,23,male,medium,0,0,palmar left,Hand_0011335.jpg,0
10689,1005,23,male,medium,0,0,palmar left,Hand_0011336.jpg,0
10690,1005,23,male,medium,0,0,palmar left,Hand_0011337.jpg,0
10691,1005,23,male,medium,0,0,palmar left,Hand_0011338.jpg,0
10692,1005,23,male,medium,0,0,palmar left,Hand_0011339.jpg,0
10693,1005,23,male,medium,0,0,palmar left,Hand_0011340.jpg,0
10705,1531,22,male,medium,0,0,palmar right,Hand_0011356.jpg,0
10706,1531,22,male,medium,0,0,palmar right,Hand_0011357.jpg,0
10707,1531,22,male,medium,0,0,palmar right,Hand_0011358.jpg,0
10708,1531,22,male,medium,0,0,palmar right,Hand_0011359.jpg,0
10709,1531,22,male,medium,0,0,palmar right,Hand_0011360.jpg,0
10710,1531,22,male,medium,0,0,palmar right,Hand_0011361.jpg,0
